[INFO] [1784261475.410407410] [cmd_vel_guard]: Zones loaded: 2
[INFO] [1784261475.410609579] [cmd_vel_guard]: CBF margin: 0.1m (real-time control)
[INFO] [1784261475.410752665] [cmd_vel_guard]: SSM base margin: 0.05m (velocity-dependent)
[INFO] [1784261475.415368253] [cmd_vel_guard]: Spoof detection ON [cusum]: amcl=/amcl_pose, offset_thresh=0.95m, jump_thresh=0.45m, enforce_pose=amcl
[INFO] [1784261475.415921549] [cmd_vel_guard]: DEBUG subscriptions:
[INFO] [1784261475.416161662] [cmd_vel_guard]:   cmd_sub topic: /cmd_vel_nav
[INFO] [1784261475.416505174] [cmd_vel_guard]:   odom_sub topic: /odom
[INFO] [1784261475.416797288] [cmd_vel_guard]:   nav_state_sub topic: /geofence/nav_state
[INFO] [1784261475.417648178] [cmd_vel_guard]: ============================================================
[INFO] [1784261475.417905103] [cmd_vel_guard]: Cmd Vel Guard node initialized
[INFO] [1784261475.418155626] [cmd_vel_guard]: Safety method: geofence
[INFO] [1784261475.418435626] [cmd_vel_guard]: Input: /cmd_vel_nav -> Output: /cmd_vel
[INFO] [1784261475.418749000] [cmd_vel_guard]: Simulated comm latency: 100ms
[INFO] [1784261475.418885243] [cmd_vel_guard]:   Mode: Forward Simulation
[INFO] [1784261475.418996477] [cmd_vel_guard]:   Horizon: 1.0s, Steps: 10
[INFO] [1784261475.419114154] [cmd_vel_guard]:   Margin: 0.562m
[INFO] [1784261475.419363785] [cmd_vel_guard]: ============================================================
[INFO] [1784261476.933021876] [cmd_vel_guard]: [HEARTBEAT #1] cmds=0, odom=no, nav_approved=False, pos=(0.00,0.00)
[WARN] [1784261524.312713539] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261524.414270540] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261524.515621174] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261524.616868710] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261524.718123650] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261524.819449406] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261524.920721509] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261525.021978150] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261525.123195671] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261525.224432158] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[INFO] [1784261525.325402513] [cmd_vel_guard]: [HEARTBEAT #11] cmds=119, odom=yes, nav_approved=True, pos=(1.09,-0.65)
[WARN] [1784261525.325947651] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261525.427136878] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261525.528388063] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261525.629728490] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261525.730968984] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261525.832262721] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261525.933768386] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261526.035822754] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261526.137109801] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261526.238431494] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261526.339748609] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261526.440939180] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261526.542473402] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261526.643908865] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261526.745213706] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261526.846535470] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261526.947731692] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261527.049069242] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261527.150385438] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261527.251667477] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261527.353175722] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261527.454596489] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261527.556008268] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261527.657380452] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261527.758710404] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261527.860085863] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261527.961486120] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261528.062771532] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261528.164132597] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261528.265807464] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261528.367246519] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[INFO] [1784261528.468300683] [cmd_vel_guard]: Guard status: cmds=151, nav_approved=True, odom=yes, pos=(1.09,-0.65), passed=66, blocked=84
[WARN] [1784261528.468795154] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261528.570165507] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261528.671676519] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261528.773586339] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261528.874913328] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261528.976182937] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261529.077424015] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261529.178735707] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261529.280196736] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.465m
[WARN] [1784261529.381412945] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261529.482876649] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261529.584125480] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261529.685328012] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261529.786561113] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261529.887788734] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261529.988993710] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261530.090614531] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.471m
[WARN] [1784261530.192315224] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.472m
[INFO] [1784261530.293638340] [cmd_vel_guard]: [HEARTBEAT #12] cmds=168, odom=yes, nav_approved=True, pos=(1.09,-0.65)
[WARN] [1784261530.294298190] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.473m
[WARN] [1784261530.395647166] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261530.496987135] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261530.598352333] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261530.699629712] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261530.800901009] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261530.902168458] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261531.003434786] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261531.104649296] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261531.205960012] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261531.307361642] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261531.408782560] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261531.510024723] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261531.611415032] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261531.712377668] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261531.813415007] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261531.914401920] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261532.015550172] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261532.116635276] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261532.217786117] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261532.319342959] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261532.420708883] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261532.521954706] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261532.623220949] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261532.724452264] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261532.825671607] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261532.926846714] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261533.028157711] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261533.129403577] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261533.230677227] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261533.332534289] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261533.434087686] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[INFO] [1784261533.534959472] [cmd_vel_guard]: Guard status: cmds=201, nav_approved=True, odom=yes, pos=(1.09,-0.65), passed=66, blocked=134
[WARN] [1784261533.535458862] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261533.636687054] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261533.738034867] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261533.839418438] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261533.940629336] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261534.042085124] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261534.143373274] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261534.244612420] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261534.345956778] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261534.447200262] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261534.548473404] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261534.650087351] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261534.751521191] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261534.852787379] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261534.954054729] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261535.055360580] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261535.156613936] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261535.257860208] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[INFO] [1784261535.358847613] [cmd_vel_guard]: [HEARTBEAT #13] cmds=218, odom=yes, nav_approved=True, pos=(1.09,-0.65)
[WARN] [1784261535.359423961] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261535.460794102] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261535.562445183] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261535.663831755] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261535.765458238] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261535.866664163] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261535.968189322] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261536.069552825] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261536.170778009] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261536.272302860] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261536.373720635] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261536.475126958] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261536.576421747] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261536.677806698] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261536.779233541] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261536.881015246] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261536.982309313] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261537.083584087] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261537.184914166] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261537.286411767] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261537.387839143] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261537.489099087] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261537.590451730] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261537.691772932] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261537.793023127] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261537.894283552] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261537.995575819] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261538.096895671] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261538.198094180] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261538.299471433] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261538.400900505] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261538.502181803] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[INFO] [1784261538.603225995] [cmd_vel_guard]: Guard status: cmds=251, nav_approved=True, odom=yes, pos=(1.09,-0.65), passed=66, blocked=184
[WARN] [1784261538.603775281] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
[WARN] [1784261538.705017023] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.30s, min_dist=0.475m
